,id,annotation_1,annotation_2,document,label
719,719,"본품,품질","None,0,0",크림처럼 끈적임이 있지 않을까 싶었는데 끈적임이 없이 부드러운 발림성에 피부에 깊이 스며들어 오래 지속되는 향,2
720,720,"본품,일반","향기,34,36",머리에도 슥슥 바르니 바람에 살살 머리카락이 날리면 코끝으로 향기가 ㅎㅎ,2
721,721,"제품 전체,일반","스칼렛,12,15",여성스러운 장미향의 스칼렛 너무 좋음,2
722,722,"제품 전체,일반","오디어,17,20",내가 좋아하는 머스크 계열의 오디어,2
723,723,"본품,일반","향,12,13",깊고 진한 고급스러운 향이라 남자에게도 굿뜨,2
724,724,"패키지/구성품,디자인","틴 케이스 형태,0,8",틴 케이스 형태로 다자인도 고급스러워 선물용으로도 딱임요,2
725,725,"제품 전체,일반","None,0,0",이번 성년의날 제일 좋은 선물이 아닐까싶어요,2
726,726,"제품 전체,일반","None,0,0",이거 사용 후 마스크 착용 필요도 없고 봄 꽃가루가 심해서 외출시 불편했는데 이젠 걱정 노놉,2
727,727,"본품,품질","라치나타클렌징밀크,15,24",순하고 사용하기 좋은 라치나타클렌징밀크,2
728,728,"본품,품질","None,0,0",화장 잔여물 깨끗하게 지워지는,2
729,729,"본품,품질","None,0,0",보습력도 좋아 맑은피부로ㅎㅎ,2
730,730,"본품,품질","None,0,0",아기피부처럼 부드럽게,2
731,731,"본품,품질","엑스트라버진 올리브 오일, 온천수, 올리브잎, 위치하젤, 로즈마리,0,36",엑스트라버진 올리브 오일 온천수 올리브잎 위치하젤 로즈마리 함유로 살균특성과 정화기능 피부진정에 도움이 되고 있어요,2
732,732,"제품 전체,일반","마더케이물티슈,119,126",년 케이맘 유아물티슈 시작으로 마더케이 유아물티슈 비데물티슈 케이맘순한아기물티슈 등을 출시하면서 수많은 설문조사를 통해 엄마들의 의견을 모아 처음물티슈 로 리뉴얼된것이라 안심하고 믿고 사용할 수 있는 마더케이물티슈 드디어 나왔더라구요,2
733,733,"본품,품질","프리미엄 엠보원단과 더블 크로스 원단,0,20",프리미엄 엠보원단과 더블 크로스 원단이라 많이 사용하지않고 한장으로 해결할 수 있어 좋고,2
734,734,"제품 전체,품질","마더케이 물티슈,1,9",마더케이 물티슈는 한장씩만 뽑혀 세균노출이 되지않아 위생적인 안전한물티슈 라서 좋은것만 주고싶은 엄마의 마음으로 아기물티슈 선택하게 되네요,2
735,735,"제품 전체,일반","써미스트,19,23",나를 가꾸는 시간에 나의 최애템 써미스트 사용하긔 ,2
736,736,"본품,품질","우유단백질추출물,0,8",우유단백질추출물이 있어 우유빛깔되는듯,2
737,737,"본품,품질","None,0,0",미끄덩거리지도 않공 번들거리지도 않공,2
738,738,"제품 전체,일반","겨울보습크림,11,17",이번 엄청춥다는데 겨울보습크림 찜꽁,2
739,739,"제품 전체,일반","None,0,0",매일매일 머리감으며 요즘 기분이 좋아요,2
740,740,"본품,일반","향기,15,17",드라이 후에도 지속되는 이 향기 중독성있넹ㅎㅎ,2
741,741,"본품,품질","이희 #인핸싱샴푸,0,9",이희 인핸싱샴푸 매일하며 좋아지는 느낌,2
742,742,"본품,품질","None,0,0",부드럽고 쫀쫀한거품에 모발큐티클손상 두피 피지각질 두피진정 개선까지 확실하네,2
743,743,"본품,품질","None,0,0",탈모샴푸 라더니 머리도 많이 빠져 볼륨없었는데 샴푸 후 솨라있네,2
744,744,"제품 전체,일반","None,0,0",나의 모발관리 최애템 이구만,2
745,745,"제품 전체,품질","블룸샤워기,46,51",다섯식구에 하루 사용하는 샤워만해도 물 사용량 정말 만만치 않은데 수압상승 블룸샤워기 덕분에 물절약도 되고 수압도 이전보다 배 상승,2
746,746,"본품,품질","초미세 천공 살수판,0,10",초미세 천공 살수판으로  폭풍샤워 마사지효과 ,2
747,747,"제품 전체,디자인","None,0,0",디자인도 깔끔하니 인테리어 효과도 있네,2
748,748,"제품 전체,일반","카사업,1,4",카사업 반했어요ㅎㅎ,2
749,749,"본품,품질","None,0,0",꾸준히 사용하니 효과가 보고있는 느낌,2
750,750,"본품,품질","None,0,0",피부에 확실히 탄력이 생긴듯요,2
751,751,"본품,품질","None,0,0",저녁에 하고 자면 그다음날 화장도 더 잘 먹는것 같고요,2
752,752,"제품 전체,일반","None,0,0",이젠 안하면 허전한,2
753,753,"본품,일반","카사업,4,7",이게 카사업효과 인가요,1
754,754,"본품,편의성","None,0,0",휴대도 편리하니 곧 다가오는 휴가시즌 꼭 챙겨가서 꾸준히 사용하려구요ㅎ,2
755,755,"본품,품질","None,0,0",자주 붓고했던 얼굴이 요즘은 부어도 빨리 빠지고 효과 톡톡히 보고있어요,2
756,756,"제품 전체,일반","None,0,0",굿뜨,2
757,757,"제품 전체,일반","리노베라,59,63",과일을 좋아하는 개월딸 덕분에 매일먹는데 항상 껍질에 농약들이 걱정되었는데 친구가 추천해준 리노베라 대에박,2
758,758,"제품 전체,일반","None,0,0",주방 욕실 유아용품 등 화학성분에 민감한 용품들까지 세척까지,1
759,759,"제품 전체,일반","None,0,0",무조건 집집마다 필수템 ,2
760,760,"제품 전체,일반","None,0,0",완전 강추,2
761,761,"제품 전체,일반","None,0,0",대박추천 ,2
762,762,"제품 전체,일반","알키미아비누,9,15",믿을 수 있는 알키미아비누 ,2
763,763,"제품 전체,인지도","None,0,0",일명 승무원비누 라고 유명하죠 ㅎㅎㅎ,2
764,764,"본품,편의성","None,0,0",바디워시 세안 및 클렌징에도 사용 할 수 있죠,2
765,765,"본품,일반","로즈향,13,16",여러가지 향들 중에 로즈향을 넘나 조아라하여 사용중인데 향도 좋고 피부도 건조했는데 촉촉하고 각질관리까지 되네,2
766,766,"패키지/구성품,디자인","포장,0,2",포장도 예쁘니까 선물해도 정말 좋을듯하네요,2
767,767,"제품 전체,일반","마유크림,42,46",일본여행갔을 때 구입해서 써보고 너무 좋아서 계속 구매해서 사용하고 있는 마유크림 ,2
768,768,"본품,일반","벚꽃향,62,65",첫째 출산하면서 조리원에서 마유 마사지 받고 좋았던 기억이 있어서 일본여행가서 구입 후 사용해보니 은은한 벚꽃향에 보습력이 좋아 바디에 마사지 하듯 바디크림 으로 제격,2
769,769,"본품,품질","None,0,0",특히 임신했을때 듬뿍듬뿍 발라가며 피부관리 하니 건조하지않아 튼살완화에도 굿굿굿,2
770,770,"제품 전체,품질","스위스덴트 #칫솔,19,28",사용해보니 더 사용그립감이 좋은 스위스덴트 칫솔,2
771,771,"본품,품질","None,0,0",명품칫솔 달라도 다른게 양치후 잇몸도 많이 붓기도 했는데 붓지도 않고 ,2
772,772,"제품 전체,일반","칫솔,24,26",스위스 치의학박사들이 직접 개발하고 제작한 칫솔이라더니 치아건강 해지는듯ㅎㅎ,2
773,773,"제품 전체,일반","None,0,0",부모님선물 드렸더니 좋다며 더 사달라네요ㅎㅎㅎ,2
774,774,"본품,일반","색상,0,2",색상이 쨍해서 발색 후 기분이 좋아지는 한결 화사한 느낌 을 만들어 주네요 ,2
775,775,"본품,품질","None,0,0",개인적으로 샤넬립도 맘에 들지만 지속력 측면에서 지고트립이 더 오래가는 듯,2
776,776,"제품 전체,가격","None,0,0",저 샤프 가성비 좋아요,2
777,777,"제품 전체,일반","None,0,0",유미상사 수능샤프의 은근한 상위호환 느낌,2
778,778,"본품,품질","None,0,0",편하게 깔끔하게 강하게 딱 붙는 매력,2
779,779,"제품 전체,일반","None,0,0",또한 사용하지 않을때는 안쪽으로 슥 돌출되지 않게 쏙,2
780,780,"제품 전체,일반","None,0,0",너무 만족스러워요,2
781,781,"본품,품질","각도 조절,4,9",여기에 각도 조절까지 되니 더욱 실용적이에요,2
782,782,"제품 전체,일반","None,0,0",놀랍게도 딱 한번만 써봐도 이제 다른 수세미는 안녕,2
783,783,"제품 전체,인지도","None,0,0",출시 이후 만개 이상 판매될만큼 아주 핫한 제품으로 등극,2
784,784,"제품 전체,인지도","None,0,0",그리고 인스타에서도 완전 인기몰이중,2
785,785,"제품 전체,디자인","컬러,3,5",예쁜 컬러라서 주방인테리어 소품으로 활용해도 손색없더라구요,2
786,786,"제품 전체,품질","None,0,0",매일 먹고 닦고 쓰는 주방에서 이정도의 깔끔함과 위생이라면 반드시 교체해서 써봐야겠죠,2
787,787,"제품 전체,일반","None,0,0",개인적으로 강추,2
788,788,"제품 전체,품질","None,0,0",완전 위생적이라 좋더라구요,2
789,789,"제품 전체,인지도","킴리코리아 케이탱크,10,20",연예인도 추천하는 킴리코리아 케이탱크 ,2
790,790,"제품 전체,일반","궐련형 전자담배 케이탱크,3,16",최강 궐련형 전자담배 케이탱크 출시 ,2
791,791,"제품 전체,품질","None,0,0",기존 궐련형 전자담배의 단점을 보완하고 새로운 기능을 추가해 나온 제품,2
792,792,"본품,품질","None,0,0",기존 궐련형 아이코스 릴 글로보다 성능면에서 확실히 우수,2
793,793,"제품 전체,디자인","None,0,0",여기에 세련되고 고급스런 디자인과 편안한 그립감을 가졌답니다,2
794,794,"본품,품질","온도 설정,5,10",디테일한 온도 설정도 가능하고 취향에 맞게 타격감과 연무량도 조절되요,2
795,795,"본품,편의성","None,0,0",그리고 배터리 히팅젠더 캡도 분리되어 청소 및 파츠 구매 가능 용이해요,2
796,796,"본품,품질","None,0,0",아이들까지도 함께 사용 가능할만큼 순한 성분에 자와선은 철벽 차단,2
797,797,"본품,품질","None,0,0",가볍게 자연스럽게 사용해요,2
798,798,"본품,품질","감촉,0,2",감촉도 흡수력도 좋아요,2
799,799,"본품,품질","None,0,0",그리고 보온성과 통기성 또한 뛰어나요,2
800,800,"브랜드,일반","몽디에스,26,30",신생아부터 성인까지 안심하고 사용하는 믿고쓰는몽디에스,2
801,801,"본품,품질","None,0,0",민감한 아기 피부에 필요한 보습을 듬뿍,2
802,802,"본품,품질","None,0,0",촉촉하고 부드러운 사용가으로 피부에 쉽게 발리고 빠르게 흡수되요 ,2
803,803,"본품,품질","None,0,0",미백에 재생까지,2
804,804,"제품 전체,일반","None,0,0",민낯에도 좋은 일명 쌩얼크림,2
805,805,"본품,품질","None,0,0",건조하지 않고 적당히 오일리,2
806,806,"본품,품질","None,0,0",그리고 유분기는 잡아주고 피부 생기 톤업,2
807,807,"제품 전체,일반","None,0,0",모든 피부에 사용해보아요 ,2
808,808,"제품 전체,인지도","나인테일즈,67,72",요즘 부쩍 주름이 늘어서 아는 언니에게 관리하는법을 물어보고 추천받은 홈쇼핑 화제의 주름개선 화장품 이미용 부문 위 나인테일즈,2
809,809,"본품,품질","주름개선화장품,23,30",바르는 즉시 초안에 주름이 사라지는 주름개선화장품 으로  파라벤인공색소 향료 등이 없어서 안심되더라구요,2
810,810,"제품 전체,일반","None,0,0",주름부위에 소량 도포해서 사용하면 딱 좋아서 저도 엄마도 매일매일 부지런히 관리한답니다,2
811,811,"제품 전체,편의성","정사이즈핏,1,6",정사이즈핏 그대로 너무 편해요 ,2
812,812,"제품 전체,일반","None,0,0",어떤 스타일에도 어울리는데일리룩추천,2
813,813,"본품,품질","None,0,0",푹신푹신 착용감 만족 ,2
814,814,"본품,품질","None,0,0",끈적임없이 순해요 ,2
815,815,"본품,품질","천연원료,1,5",천연원료 를 사용해 신생아부터 사용이 가능한 보비니제품,2
816,816,"본품,편의성","2 in 1,0,6",   이라 완전 편하다,2
817,817,"본품,품질","귀리 추출물과 해바라기 오일에서 얻은 천연 성분,0,26",귀리 추출물과 해바라기 오일에서 얻은 천연 성분으로 피부 보호벽 강화는 물론 더 많은 수분을 공급하기까지,2
818,818,"브랜드,일반","보비니,12,15",앞으로 베이비라인은 보비니 로 써야겠다는,2
819,819,"제품 전체,일반","보네이도,22,26",어떤 공간에서도 넘나 잘 사용하는 보네이도 완소 ㅋ,2
820,820,"본품,품질","None,0,0",우리아들 정말 땀도 많이 흘리는데 이렇게 틀어주면 시원하고 공기순환 을 통해서 에너지도 나 절약 ㅎㅎ,2
821,821,"본품,일반","None,0,0",높이 조절도 되고 회전도 되공 여러모로 잘 사용중 ,2
822,822,"제품 전체,일반","한샘 #모모로주니어장 .. 그레이,13,31",뭐 크게 하진 않아도 한샘 모모로주니어장  그레이와 스테디패밀리침대 패밀리침대 딱 넣어두니 집안이 예쁨용 ㅎ,2
823,823,"제품 전체,일반","색상,0,2",색상도 예쁘고 역시 한샘은 수납이 진짜 잘되네요,2
824,824,"제품 전체,디자인","None,0,0",아 넘나 예뿌기  ㅋ,2
825,825,"제품 전체,일반","None,0,0",사랑스럽다 ,2
826,826,"제품 전체,일반","None,0,0",맘에 드는 인테리어 인테리어그램,2
827,827,"브랜드,일반","록시땅,19,22",꺄  내가 너무 좋아하는 록시땅 ,2
828,828,"패키지/구성품,디자인","None,0,0",어머 너무 예뻐 ,2
829,829,"제품 전체,일반","아기 전용 제품,32,40",바디샤워젤 부터 로션 마사지 밤까지도 풍성하게 준비된 아기 전용 제품 ㅎㅎ,2
830,830,"본품,일반","향,4,5",은은한 향에 촉촉함까지  ,2
831,831,"본품,품질","None,0,0",촉촉하게 발라주는 것도 좋고 바디샤워젤도 아이가 너무 좋아해요,2
832,832,"본품,품질","None,0,0",편안하고 보습력도 좋은 만능템 ,2
833,833,"본품,품질","숯의 성분,0,5",숯의 성분을 가지고 모공 속 노폐물관리 제대로 자극없이 해줘서 반하다,2
834,834,"제품 전체,일반","None,0,0",진짜 ㅋㅋ 넘나 좋은 미세먼지클렌징 피부디톡스케어 중이랍니다 ,2
835,835,"제품 전체,일반","워시오프마스크 #sum37,14,28",사용해보면 진짜 반하는 워시오프마스크 ,2
836,836,"제품 전체,일반","달바,18,20",요즘 욕실 아이템으로 사랑받는 달바 ,2
837,837,"제품 전체,인지도","None,0,0",왜들 좋아하는지 이유를 알겠슴,2
838,838,"제품 전체,일반","뿌리는마스크팩,18,25",화장실에서 바로 클렌징 하고 뿌리는마스크팩  이용해서 분동안 샤워하면서 뿌려두고 나오면서 헹구면 되는 사랑스러운 욕실템 잇템 ,2
839,839,"제품 전체,편의성","마스크팩,12,16",맨날  따로따로 마스크팩 하기 귀찮았는데 넘나 좋으깅,2
